Date,Site,Department,RiskScore,IncidentFlag,Temperature,Humidity,EquipmentAge
24-09-2024 04:00,Site C,Manufacturing,60,0,31.2,52.4,2
24-09-2024 05:00,Site D,Safety,44,0,30.3,39.6,4
24-09-2024 09:00,Site C,Logistics,14,0,25.9,68.5,6
24-09-2024 10:00,Site A,Manufacturing,28,0,36.3,62.6,4
24-09-2024 12:00,Site B,Logistics,63,0,19.7,71.2,1
24-09-2024 13:00,Site B,Manufacturing,32,0,34.2,46.7,3
24-09-2024 13:00,Site C,Logistics,8,0,39.8,55.1,7
24-09-2024 15:00,Site B,Safety,63,0,37.4,85.5,9
24-09-2024 15:00,Site C,Logistics,58,0,34.4,86.9,6
24-09-2024 16:00,Site A,Logistics,73,0,31.2,74.2,1
24-09-2024 16:00,Site B,Safety,5,0,22.4,81,4
24-09-2024 16:00,Site B,Manufacturing,24,0,32.3,63.3,6
24-09-2024 19:00,Site B,Manufacturing,72,0,22.2,72.1,3
24-09-2024 22:00,Site C,Logistics,25,0,16.8,71.3,9
24-09-2024 23:00,Site A,Safety,23,0,15.5,55.6,1
25-09-2024 01:00,Site D,Logistics,60,0,36.5,83.2,10
25-09-2024 03:00,Site B,Logistics,47,0,32.8,53.4,10
25-09-2024 05:00,Site A,Manufacturing,25,0,36.3,77.4,8
25-09-2024 07:00,Site C,Manufacturing,61,0,35.4,68.9,9
25-09-2024 10:00,Site B,Safety,89,1,25.8,38.9,5
25-09-2024 10:00,Site B,Manufacturing,49,0,29.6,72.4,1
25-09-2024 11:00,Site D,Logistics,58,0,18.8,51.7,9
25-09-2024 11:00,Site B,Logistics,10,0,30.4,77.7,6
25-09-2024 12:00,Site C,Safety,96,0,36.2,38.4,4
25-09-2024 13:00,Site C,Safety,89,1,35.9,69.4,1
25-09-2024 13:00,Site A,Manufacturing,21,0,17.3,32.8,8
25-09-2024 17:00,Site A,Manufacturing,95,1,30.5,85.1,2
25-09-2024 17:00,Site B,Safety,96,1,39,79.8,3
25-09-2024 19:00,Site B,Logistics,84,0,22,57.6,10
25-09-2024 21:00,Site B,Safety,44,0,15.2,61,10
25-09-2024 23:00,Site D,Safety,77,0,23.6,68.1,6
26-09-2024 01:00,Site B,Safety,35,0,20,87,1
26-09-2024 01:00,Site D,Manufacturing,43,0,31.7,81.2,3
26-09-2024 05:00,Site C,Logistics,12,0,39.2,41.8,7
26-09-2024 05:00,Site A,Logistics,91,0,23.7,79.8,3
26-09-2024 07:00,Site A,Logistics,15,0,29.4,40.5,6
26-09-2024 10:00,Site B,Manufacturing,74,1,31,64.2,6
26-09-2024 13:00,Site D,Logistics,43,0,20,72.1,5
26-09-2024 16:00,Site B,Safety,88,0,24.2,76.7,4
26-09-2024 18:00,Site A,Logistics,44,0,38.2,72.9,7
26-09-2024 19:00,Site A,Safety,20,0,33.3,83,3
26-09-2024 23:00,Site A,Logistics,41,0,19.1,41.8,9
27-09-2024 00:00,Site C,Manufacturing,14,0,37.1,65.9,7
27-09-2024 00:00,Site C,Safety,26,0,30,86.5,7
27-09-2024 02:00,Site B,Manufacturing,46,0,29,81.9,4
27-09-2024 09:00,Site C,Logistics,85,0,27.8,57.6,7
27-09-2024 10:00,Site C,Logistics,37,1,25.4,35.7,2
27-09-2024 12:00,Site C,Logistics,98,0,24.9,88.8,7
27-09-2024 15:00,Site D,Logistics,25,0,30.6,77.7,5
27-09-2024 16:00,Site C,Manufacturing,92,0,19,37,4
27-09-2024 16:00,Site C,Safety,100,0,17.2,81.7,3
27-09-2024 17:00,Site A,Safety,1,0,30.2,44.1,5
27-09-2024 19:00,Site A,Logistics,10,0,32.5,42.2,2
27-09-2024 19:00,Site A,Manufacturing,11,0,35.2,69,4
27-09-2024 21:00,Site B,Safety,38,1,25.4,34.4,9
27-09-2024 21:00,Site A,Logistics,74,0,17.8,71.4,10
27-09-2024 21:00,Site A,Manufacturing,38,0,30.5,73,10
27-09-2024 22:00,Site A,Safety,52,0,28.6,60.8,8
28-09-2024 01:00,Site B,Logistics,47,0,28.5,33.7,4
28-09-2024 04:00,Site B,Safety,82,0,30,66.9,9
28-09-2024 04:00,Site A,Safety,66,0,23.9,87.4,10
28-09-2024 06:00,Site D,Logistics,72,0,33.7,58.5,10
28-09-2024 07:00,Site C,Manufacturing,90,1,18.9,48.6,9
28-09-2024 07:00,Site D,Manufacturing,28,0,30.6,66.4,7
28-09-2024 08:00,Site B,Logistics,23,0,20.1,64.8,8
28-09-2024 09:00,Site B,Safety,23,0,37.5,47.6,3
28-09-2024 11:00,Site C,Logistics,49,0,17.4,45.9,10
28-09-2024 14:00,Site A,Manufacturing,44,0,29.1,62.4,9
28-09-2024 15:00,Site C,Manufacturing,0,0,35.3,36.1,10
28-09-2024 15:00,Site A,Safety,74,0,25.8,42.8,2
28-09-2024 20:00,Site B,Safety,60,0,28.5,53.6,7
28-09-2024 21:00,Site A,Logistics,10,0,18.7,77.1,1
28-09-2024 22:00,Site D,Manufacturing,49,0,24.6,66.6,7
28-09-2024 23:00,Site C,Logistics,55,0,15.9,61.2,7
29-09-2024 01:00,Site A,Manufacturing,7,1,22.3,64.2,3
29-09-2024 03:00,Site C,Safety,32,0,37.9,76.8,10
29-09-2024 04:00,Site B,Safety,96,0,26.5,41,5
29-09-2024 04:00,Site B,Manufacturing,72,0,22.1,43.8,8
29-09-2024 06:00,Site A,Safety,69,0,36.9,44.3,4
29-09-2024 07:00,Site B,Safety,20,0,23.2,68.3,5
29-09-2024 08:00,Site C,Manufacturing,78,0,27,71.2,1
29-09-2024 09:00,Site D,Manufacturing,54,0,32.6,55.1,6
29-09-2024 13:00,Site A,Manufacturing,79,0,33.1,67.2,9
29-09-2024 14:00,Site A,Logistics,17,0,30.7,61.3,2
29-09-2024 15:00,Site B,Safety,95,0,32.6,42.3,10
29-09-2024 18:00,Site C,Safety,63,0,31.6,39.4,8
29-09-2024 21:00,Site C,Safety,94,0,22.7,34.1,10
29-09-2024 21:00,Site D,Safety,26,0,24.4,83.9,8
29-09-2024 23:00,Site B,Manufacturing,35,0,36.7,76.6,8
30-09-2024 02:00,Site B,Safety,93,0,39,71.5,6
30-09-2024 04:00,Site D,Manufacturing,16,0,23.4,31.5,9
30-09-2024 04:00,Site C,Logistics,70,0,28.7,78.6,1
30-09-2024 06:00,Site B,Logistics,21,0,38.1,64.6,6
30-09-2024 08:00,Site A,Logistics,83,0,26,81.7,10
30-09-2024 08:00,Site A,Manufacturing,34,0,35.1,77,9
30-09-2024 09:00,Site A,Logistics,13,0,18.4,52.5,1
30-09-2024 10:00,Site B,Safety,76,0,23,76.5,6
30-09-2024 10:00,Site A,Safety,25,1,39.8,45.1,2
30-09-2024 12:00,Site B,Manufacturing,35,0,17.9,30.5,10
30-09-2024 13:00,Site A,Manufacturing,77,0,29.4,56,2
30-09-2024 15:00,Site D,Manufacturing,83,0,35.8,77.5,2
30-09-2024 16:00,Site A,Manufacturing,66,0,36.5,56,1
30-09-2024 17:00,Site A,Logistics,5,0,26.2,32.4,9
30-09-2024 20:00,Site B,Safety,38,0,23.2,57.4,6
30-09-2024 20:00,Site A,Safety,73,0,18,34,5
30-09-2024 21:00,Site D,Logistics,19,0,18.7,73.2,7
30-09-2024 21:00,Site D,Safety,12,0,24.5,89.8,7
01-10-2024 02:00,Site B,Safety,57,0,24.5,79.2,4
01-10-2024 05:00,Site C,Logistics,60,0,35.4,57.4,5
01-10-2024 07:00,Site D,Logistics,95,0,20.1,87.7,10
01-10-2024 10:00,Site B,Logistics,91,0,27.9,70,9
01-10-2024 12:00,Site D,Manufacturing,43,0,39,37.7,8
01-10-2024 15:00,Site B,Logistics,43,0,39.1,35.9,7
01-10-2024 16:00,Site D,Manufacturing,71,0,24.6,45.1,5
01-10-2024 19:00,Site A,Manufacturing,78,0,19.1,42.5,6
01-10-2024 20:00,Site B,Logistics,40,1,31.2,70.5,1
01-10-2024 21:00,Site A,Manufacturing,63,0,34.2,60.7,9
01-10-2024 23:00,Site D,Safety,88,0,24.1,48.2,10
02-10-2024 01:00,Site A,Logistics,78,0,22.7,82.2,8
02-10-2024 05:00,Site B,Manufacturing,29,0,38.6,87.2,7
02-10-2024 06:00,Site A,Manufacturing,6,0,22,87.7,4
02-10-2024 08:00,Site A,Logistics,94,0,35.8,80.8,7
02-10-2024 08:00,Site D,Safety,54,0,19.6,60.6,6
02-10-2024 09:00,Site B,Safety,34,0,35.1,80.6,2
02-10-2024 10:00,Site A,Safety,7,0,23.2,68.7,1
02-10-2024 14:00,Site C,Logistics,76,0,29.7,80.8,9
02-10-2024 16:00,Site B,Logistics,41,0,17.5,74.2,3
02-10-2024 16:00,Site B,Logistics,22,0,23.4,42.7,7
02-10-2024 19:00,Site C,Logistics,1,0,28.6,84.1,9
02-10-2024 22:00,Site B,Logistics,88,0,19.1,50.4,4
02-10-2024 23:00,Site C,Safety,52,0,23.3,80.2,6
03-10-2024 03:00,Site C,Manufacturing,87,0,28.2,42.3,5
03-10-2024 03:00,Site A,Safety,26,0,15.6,71.5,10
03-10-2024 03:00,Site D,Safety,61,0,36.5,33.1,3
03-10-2024 07:00,Site C,Manufacturing,23,0,25.9,34.4,6
03-10-2024 12:00,Site B,Logistics,95,1,33.6,55.1,1
03-10-2024 15:00,Site B,Safety,87,0,30.4,55.5,4
03-10-2024 18:00,Site B,Manufacturing,13,0,20.3,89,3
03-10-2024 21:00,Site D,Safety,0,0,33.7,72.3,2
04-10-2024 02:00,Site D,Safety,29,0,15.2,33.2,4
04-10-2024 06:00,Site A,Logistics,12,0,28.2,38.5,5
04-10-2024 08:00,Site D,Manufacturing,71,0,18.5,89.9,9
04-10-2024 08:00,Site C,Logistics,40,0,36.7,44.8,8
04-10-2024 09:00,Site D,Safety,61,0,23.2,78.3,10
04-10-2024 09:00,Site B,Logistics,52,0,38.7,62.7,10
04-10-2024 10:00,Site D,Safety,83,1,18.7,64.9,4
04-10-2024 12:00,Site C,Manufacturing,0,0,38.9,38.1,10
04-10-2024 19:00,Site A,Logistics,48,0,22.6,75.9,8
04-10-2024 20:00,Site D,Safety,94,0,29.3,65.9,5
04-10-2024 21:00,Site C,Logistics,64,0,31.7,37.1,3
04-10-2024 23:00,Site D,Safety,45,0,36.9,82.8,3
05-10-2024 00:00,Site C,Logistics,36,0,31.2,30.1,5
05-10-2024 01:00,Site B,Safety,7,0,32.4,47.5,5
05-10-2024 04:00,Site C,Safety,72,0,27.7,76.7,9
05-10-2024 04:00,Site D,Safety,42,0,17.3,41.6,7
05-10-2024 06:00,Site A,Manufacturing,22,0,26.2,66.6,7
05-10-2024 07:00,Site B,Safety,10,0,32.7,82.4,3
05-10-2024 10:00,Site D,Logistics,52,0,31.4,85.4,1
05-10-2024 11:00,Site B,Safety,3,0,32.3,69.1,6
05-10-2024 13:00,Site B,Safety,27,0,28.2,89.8,2
05-10-2024 13:00,Site B,Logistics,61,0,22.4,58.9,9
05-10-2024 14:00,Site D,Safety,62,0,25.1,80.3,6
05-10-2024 16:00,Site D,Logistics,22,0,24.5,67,3
05-10-2024 16:00,Site B,Logistics,36,0,36.5,79.8,10
05-10-2024 18:00,Site C,Logistics,97,0,31.7,32.7,9
05-10-2024 20:00,Site A,Safety,75,0,18.1,40.2,7
05-10-2024 21:00,Site B,Safety,97,0,34,55.9,5
05-10-2024 23:00,Site D,Manufacturing,80,0,37.6,65,2
05-10-2024 23:00,Site A,Manufacturing,36,1,39.3,55,5
06-10-2024 01:00,Site D,Safety,67,0,34.4,65.1,7
06-10-2024 01:00,Site B,Logistics,48,0,38.6,65.3,9
06-10-2024 04:00,Site A,Logistics,81,0,32.9,73.6,2
06-10-2024 05:00,Site A,Safety,48,0,24.8,87.7,1
06-10-2024 07:00,Site A,Safety,34,1,15.5,72.7,2
06-10-2024 08:00,Site A,Safety,9,0,32,45.7,1
06-10-2024 09:00,Site A,Manufacturing,97,0,31.6,64.3,3
06-10-2024 13:00,Site D,Logistics,61,0,26,50.1,3
06-10-2024 15:00,Site C,Safety,31,0,38.6,34.1,4
06-10-2024 16:00,Site B,Safety,27,0,26.7,53.3,5
06-10-2024 16:00,Site A,Logistics,11,0,26.5,33.2,4
06-10-2024 19:00,Site A,Safety,57,0,32.1,34,4
06-10-2024 20:00,Site D,Safety,46,1,15.3,41.6,1
06-10-2024 21:00,Site B,Manufacturing,93,0,26,89.4,1
06-10-2024 23:00,Site C,Safety,37,0,39.4,76,2
07-10-2024 01:00,Site A,Manufacturing,69,0,23.6,39.3,9
07-10-2024 01:00,Site C,Safety,58,0,32.1,44.3,5
07-10-2024 02:00,Site B,Safety,79,0,18.8,31.2,7
07-10-2024 03:00,Site B,Safety,48,0,34.9,31.7,6
07-10-2024 03:00,Site D,Safety,89,0,15.4,53.2,9
07-10-2024 03:00,Site A,Manufacturing,70,0,19.3,63.8,6
07-10-2024 10:00,Site A,Logistics,69,0,21.7,85.9,9
07-10-2024 11:00,Site D,Manufacturing,80,0,26.5,61.5,10
07-10-2024 11:00,Site D,Safety,2,0,34.9,68,4
07-10-2024 13:00,Site A,Logistics,8,0,19.9,75.9,5
07-10-2024 15:00,Site C,Safety,66,0,18.6,74.2,9
07-10-2024 16:00,Site D,Safety,69,0,17.5,64.1,1
07-10-2024 16:00,Site D,Safety,10,0,25.5,60.5,9
07-10-2024 17:00,Site A,Logistics,49,0,18.8,74.4,9
07-10-2024 18:00,Site D,Safety,86,0,31.2,38.8,3
07-10-2024 22:00,Site A,Manufacturing,14,0,16.6,84.6,6
08-10-2024 00:00,Site C,Manufacturing,84,0,24.3,35,10
08-10-2024 01:00,Site A,Logistics,8,0,36.7,83.7,8
08-10-2024 02:00,Site A,Safety,44,0,17.7,54.6,4
08-10-2024 04:00,Site B,Safety,14,0,22.3,71.1,2
08-10-2024 05:00,Site B,Logistics,3,0,32,30.3,8
08-10-2024 07:00,Site C,Safety,28,0,38.8,78,7
08-10-2024 07:00,Site D,Safety,68,0,22.1,37.7,7
08-10-2024 09:00,Site C,Safety,33,0,22,74.3,6
08-10-2024 10:00,Site A,Logistics,16,0,35,66.4,4
08-10-2024 11:00,Site B,Logistics,86,0,15,50.7,6
08-10-2024 12:00,Site A,Logistics,63,0,18,38.9,6
08-10-2024 13:00,Site B,Safety,25,0,17.6,44.6,3
08-10-2024 15:00,Site B,Safety,18,0,35.1,64,2
08-10-2024 20:00,Site B,Manufacturing,97,0,16.6,37.4,2
08-10-2024 23:00,Site A,Logistics,55,0,32.9,55.4,7
09-10-2024 01:00,Site C,Logistics,21,0,26.3,57.5,1
09-10-2024 03:00,Site B,Logistics,2,0,16.4,60.4,3
09-10-2024 03:00,Site C,Logistics,96,0,25.9,42.6,4
09-10-2024 06:00,Site C,Safety,66,0,25.9,79.1,6
09-10-2024 07:00,Site A,Logistics,62,0,18.8,50.3,2
09-10-2024 08:00,Site B,Manufacturing,1,0,30.9,35.7,9
09-10-2024 09:00,Site A,Manufacturing,20,0,31.1,48.7,6
09-10-2024 10:00,Site A,Logistics,51,0,33.9,74.9,1
09-10-2024 11:00,Site D,Logistics,43,0,33.2,79.8,2
09-10-2024 13:00,Site C,Logistics,47,0,25.5,55.7,8
09-10-2024 13:00,Site C,Logistics,39,0,35.2,39.2,10
09-10-2024 14:00,Site A,Safety,86,0,34.3,41.3,7
09-10-2024 15:00,Site C,Manufacturing,22,0,20.3,75.8,2
09-10-2024 17:00,Site A,Logistics,71,0,35,47.7,1
09-10-2024 17:00,Site B,Safety,2,1,29.5,49.5,7
09-10-2024 18:00,Site A,Manufacturing,69,0,31.5,38.7,3
09-10-2024 19:00,Site C,Safety,46,0,30.7,80.8,10
09-10-2024 22:00,Site B,Logistics,14,0,35.1,64.2,10
09-10-2024 23:00,Site D,Logistics,73,0,36.8,67.7,6
10-10-2024 02:00,Site C,Manufacturing,63,0,22.2,57.4,7
10-10-2024 04:00,Site D,Manufacturing,40,0,20.1,68.4,2
10-10-2024 05:00,Site C,Logistics,84,1,16.8,64.1,5
10-10-2024 05:00,Site D,Manufacturing,56,0,26.2,63.2,3
10-10-2024 06:00,Site A,Logistics,42,0,37,46.6,3
10-10-2024 06:00,Site A,Manufacturing,19,0,17.4,44.5,7
10-10-2024 06:00,Site A,Safety,100,0,36.9,48.9,4
10-10-2024 07:00,Site D,Safety,19,0,17.1,45.9,10
10-10-2024 08:00,Site D,Manufacturing,82,1,38.5,48.3,2
10-10-2024 08:00,Site B,Logistics,84,0,27.6,87.2,1
10-10-2024 09:00,Site C,Logistics,85,0,29.8,58.2,6
10-10-2024 09:00,Site D,Manufacturing,82,0,18.8,87.2,2
10-10-2024 09:00,Site A,Safety,84,0,29.4,87.7,7
10-10-2024 11:00,Site B,Logistics,42,0,35.5,67.7,4
10-10-2024 14:00,Site D,Manufacturing,7,1,22.1,59.9,4
10-10-2024 16:00,Site A,Logistics,48,0,16.8,66.3,9
10-10-2024 20:00,Site D,Logistics,2,0,26.6,83.9,1
11-10-2024 00:00,Site A,Logistics,28,0,36.2,32.2,8
11-10-2024 00:00,Site A,Logistics,87,0,22.1,80.7,6
11-10-2024 02:00,Site A,Logistics,56,0,25.9,47.3,10
11-10-2024 03:00,Site D,Safety,96,0,15.1,33.1,10
11-10-2024 04:00,Site A,Manufacturing,3,0,27.6,36.6,5
11-10-2024 11:00,Site D,Logistics,94,0,15.3,41.2,4
11-10-2024 13:00,Site A,Logistics,38,0,22.1,77.4,7
11-10-2024 19:00,Site D,Safety,69,0,27.9,30.8,2
11-10-2024 20:00,Site D,Logistics,56,1,29.8,34.8,2
11-10-2024 21:00,Site D,Safety,2,0,34.3,39.7,5
11-10-2024 23:00,Site B,Safety,41,0,27.2,58.7,9
12-10-2024 00:00,Site A,Manufacturing,12,0,27.2,82.3,9
12-10-2024 00:00,Site B,Safety,69,0,39.3,71.6,9
12-10-2024 04:00,Site B,Logistics,14,0,19.9,73.3,5
12-10-2024 04:00,Site D,Manufacturing,13,1,31.4,62,9
12-10-2024 10:00,Site D,Manufacturing,56,0,34.6,65.4,4
12-10-2024 10:00,Site D,Manufacturing,95,0,17.7,73,6
12-10-2024 13:00,Site D,Manufacturing,76,0,23,85.9,2
12-10-2024 15:00,Site B,Manufacturing,63,1,24.6,50.9,8
12-10-2024 18:00,Site C,Logistics,80,0,34.9,71.2,9
12-10-2024 20:00,Site D,Logistics,12,1,37.4,60.5,9
12-10-2024 20:00,Site B,Safety,59,0,36.2,31.9,5
12-10-2024 21:00,Site A,Manufacturing,1,0,29.7,34.2,5
13-10-2024 00:00,Site B,Safety,21,0,34.5,67.8,5
13-10-2024 03:00,Site B,Logistics,14,0,21.6,44.6,9
13-10-2024 05:00,Site C,Logistics,18,0,39.3,52,2
13-10-2024 06:00,Site A,Manufacturing,39,0,35.2,56.1,10
13-10-2024 06:00,Site D,Logistics,45,0,37.3,54.7,4
13-10-2024 07:00,Site C,Logistics,36,0,38.5,54.2,8
13-10-2024 07:00,Site D,Manufacturing,34,0,26.6,56.5,10
13-10-2024 09:00,Site B,Manufacturing,46,0,17.8,54.3,8
13-10-2024 11:00,Site D,Safety,86,0,26.5,62.4,10
13-10-2024 12:00,Site B,Safety,9,0,23.5,65.7,8
13-10-2024 13:00,Site A,Logistics,88,0,26.1,74.4,6
13-10-2024 14:00,Site C,Safety,56,0,29.5,58.3,9
13-10-2024 20:00,Site D,Logistics,22,0,19,80,1
13-10-2024 21:00,Site A,Logistics,13,0,38.9,45.1,4
13-10-2024 22:00,Site D,Manufacturing,82,0,22.1,43,5
13-10-2024 22:00,Site C,Safety,70,0,20.9,48.3,2
13-10-2024 23:00,Site C,Safety,96,0,31.3,34.9,6
14-10-2024 00:00,Site B,Manufacturing,78,1,38.7,44.1,3
14-10-2024 00:00,Site D,Manufacturing,60,0,15.4,52.4,2
14-10-2024 02:00,Site A,Logistics,57,0,29.5,75.8,3
14-10-2024 04:00,Site B,Safety,33,0,25.5,49.3,9
14-10-2024 06:00,Site B,Logistics,32,1,38,40,4
14-10-2024 06:00,Site A,Logistics,79,0,38.5,79,8
14-10-2024 07:00,Site C,Logistics,44,0,22.1,37.5,6
14-10-2024 09:00,Site A,Manufacturing,42,0,20.6,31.1,2
14-10-2024 16:00,Site A,Logistics,39,0,20.9,78.2,4
14-10-2024 17:00,Site B,Logistics,11,0,16.5,67.8,9
14-10-2024 18:00,Site D,Manufacturing,88,0,29.8,69.2,1
14-10-2024 20:00,Site A,Logistics,43,0,34.9,47.7,4
15-10-2024 00:00,Site B,Safety,95,0,26.9,80.8,3
15-10-2024 01:00,Site B,Logistics,51,0,34.4,68.6,3
15-10-2024 05:00,Site C,Manufacturing,26,1,32,42.8,6
15-10-2024 05:00,Site D,Manufacturing,96,1,33.3,42.7,2
15-10-2024 06:00,Site D,Safety,34,0,30.2,52.6,5
15-10-2024 07:00,Site A,Manufacturing,32,0,16.5,48,5
15-10-2024 11:00,Site B,Manufacturing,60,0,18,46.3,3
15-10-2024 13:00,Site D,Logistics,90,0,19.8,84.3,9
15-10-2024 17:00,Site B,Logistics,46,0,30.9,65.3,7
15-10-2024 18:00,Site B,Safety,65,0,39.8,59.6,2
15-10-2024 20:00,Site D,Logistics,23,1,33.6,32.2,6
15-10-2024 20:00,Site A,Logistics,24,1,17.9,38.6,1
15-10-2024 22:00,Site A,Safety,81,0,24.1,42.6,7
16-10-2024 00:00,Site D,Logistics,40,0,19.9,62.1,2
16-10-2024 04:00,Site D,Logistics,7,0,17.5,51.3,3
16-10-2024 04:00,Site A,Safety,22,0,20.2,72.1,1
16-10-2024 04:00,Site C,Safety,33,0,28,34,5
16-10-2024 06:00,Site D,Safety,26,0,26.5,53.6,4
16-10-2024 06:00,Site B,Manufacturing,34,0,17,53.2,9
16-10-2024 07:00,Site D,Safety,5,0,15.5,80.3,8
16-10-2024 08:00,Site B,Logistics,74,0,31.4,82.2,10
16-10-2024 09:00,Site A,Safety,99,0,26,82.6,2
16-10-2024 09:00,Site D,Safety,91,0,19.3,32.3,10
16-10-2024 09:00,Site B,Logistics,64,0,37.4,45.7,3
16-10-2024 11:00,Site A,Logistics,85,0,38,30.4,10
16-10-2024 11:00,Site D,Manufacturing,68,0,19,70.2,8
16-10-2024 14:00,Site A,Logistics,32,0,39.8,64.8,1
16-10-2024 16:00,Site D,Safety,33,0,19.8,89.4,2
16-10-2024 21:00,Site C,Logistics,86,0,16.8,49,9
16-10-2024 23:00,Site D,Manufacturing,37,0,24.7,74,2
17-10-2024 01:00,Site D,Safety,13,0,36,75.5,6
17-10-2024 03:00,Site B,Manufacturing,44,0,31.8,81.4,3
17-10-2024 04:00,Site D,Logistics,59,0,34,41.7,5
17-10-2024 04:00,Site D,Manufacturing,67,0,27.5,62.2,2
17-10-2024 06:00,Site B,Logistics,12,0,39.9,73.2,1
17-10-2024 08:00,Site D,Manufacturing,3,0,17.4,41.4,8
17-10-2024 09:00,Site B,Manufacturing,2,0,15.3,31.3,6
17-10-2024 11:00,Site C,Manufacturing,29,1,28.6,50.5,10
17-10-2024 13:00,Site B,Safety,75,0,28.3,88.3,7
17-10-2024 18:00,Site C,Manufacturing,15,0,22.3,44.9,8
17-10-2024 19:00,Site B,Logistics,46,0,23.3,47.4,1
17-10-2024 20:00,Site C,Logistics,47,0,39.1,72.5,3
18-10-2024 02:00,Site C,Manufacturing,58,0,36.4,78.5,4
18-10-2024 07:00,Site A,Manufacturing,50,0,31.4,43.7,4
18-10-2024 07:00,Site D,Safety,70,0,28.7,57.4,2
18-10-2024 07:00,Site C,Manufacturing,40,0,22.7,55.9,7
18-10-2024 08:00,Site D,Safety,57,0,33.4,42.1,5
18-10-2024 10:00,Site C,Manufacturing,22,0,38.5,72,7
18-10-2024 14:00,Site B,Logistics,61,0,19.2,37.2,3
18-10-2024 16:00,Site B,Manufacturing,10,0,39.9,86.5,5
18-10-2024 17:00,Site A,Safety,94,0,29.9,80.8,2
18-10-2024 17:00,Site D,Safety,18,0,29.8,89,7
18-10-2024 17:00,Site A,Manufacturing,26,0,21.3,78,1
18-10-2024 18:00,Site A,Manufacturing,29,0,22.7,88.7,10
18-10-2024 19:00,Site C,Safety,41,0,26.2,36.9,10
19-10-2024 00:00,Site B,Logistics,46,0,21.3,86.8,6
19-10-2024 04:00,Site D,Safety,61,0,30.1,83.3,8
19-10-2024 04:00,Site A,Logistics,72,0,36.9,86.9,3
19-10-2024 08:00,Site A,Safety,72,0,31.5,61.8,8
19-10-2024 09:00,Site C,Manufacturing,96,0,31,70.9,7
19-10-2024 10:00,Site B,Manufacturing,91,0,25.3,45.6,9
19-10-2024 14:00,Site C,Safety,56,0,27.1,78.7,3
19-10-2024 17:00,Site A,Manufacturing,85,0,29.3,55.9,10
19-10-2024 22:00,Site A,Manufacturing,68,0,37.5,84.6,6
19-10-2024 23:00,Site D,Logistics,64,0,36.4,79.7,10
20-10-2024 00:00,Site A,Manufacturing,20,1,28.1,33.5,5
20-10-2024 01:00,Site A,Logistics,9,0,32.4,59.3,3
20-10-2024 04:00,Site D,Safety,13,1,28.4,66.5,8
20-10-2024 09:00,Site A,Logistics,16,0,24.6,62.9,2
20-10-2024 10:00,Site D,Manufacturing,67,0,27.6,34.5,9
20-10-2024 11:00,Site A,Safety,39,0,23.6,46.3,3
20-10-2024 14:00,Site B,Logistics,56,0,33.8,44.8,6
20-10-2024 15:00,Site A,Logistics,19,0,36,56.2,3
20-10-2024 15:00,Site A,Manufacturing,90,0,34.2,33,1
20-10-2024 16:00,Site D,Manufacturing,64,0,23.5,63.3,5
20-10-2024 21:00,Site A,Safety,55,0,21,57.7,7
20-10-2024 22:00,Site B,Manufacturing,1,0,15.2,42.4,10
21-10-2024 00:00,Site B,Manufacturing,27,0,26.1,38.1,6
21-10-2024 03:00,Site A,Manufacturing,8,0,19.1,45.9,7
21-10-2024 05:00,Site B,Logistics,55,0,37.9,83.8,3
21-10-2024 08:00,Site C,Safety,63,0,31.2,57.5,7
21-10-2024 08:00,Site D,Logistics,5,0,35.8,72.8,1
21-10-2024 08:00,Site A,Safety,60,0,15.6,78.3,9
21-10-2024 10:00,Site B,Logistics,51,0,30.8,53.9,10
21-10-2024 10:00,Site C,Logistics,66,0,20.6,43.5,4
21-10-2024 11:00,Site A,Logistics,79,0,36.4,70.9,1
21-10-2024 17:00,Site B,Safety,58,0,35.5,44.5,8
21-10-2024 19:00,Site B,Logistics,6,0,17.4,38.8,9
21-10-2024 19:00,Site A,Safety,22,0,38.4,70.7,3
21-10-2024 20:00,Site B,Logistics,53,1,34,78.4,7
21-10-2024 21:00,Site A,Manufacturing,53,1,35.6,41.4,1
21-10-2024 23:00,Site D,Manufacturing,16,0,23.7,38.5,5
21-10-2024 23:00,Site B,Safety,38,0,37.9,54.3,3
21-10-2024 23:00,Site A,Safety,98,0,22.3,50.7,4
22-10-2024 00:00,Site C,Safety,37,0,35.9,69.7,5
22-10-2024 00:00,Site B,Manufacturing,92,0,27.7,75.3,10
22-10-2024 01:00,Site A,Logistics,0,0,19.7,75.7,6
22-10-2024 01:00,Site D,Manufacturing,24,0,25.6,66.1,2
22-10-2024 03:00,Site C,Manufacturing,65,0,31.2,75.4,10
22-10-2024 06:00,Site A,Logistics,56,0,35.7,55.1,3
22-10-2024 07:00,Site B,Manufacturing,10,0,17.6,82.9,3
22-10-2024 10:00,Site A,Logistics,33,0,18.4,57.4,8
22-10-2024 14:00,Site D,Logistics,0,0,35.9,76.7,5
22-10-2024 15:00,Site A,Manufacturing,73,0,35.6,47.2,1
22-10-2024 15:00,Site C,Manufacturing,77,0,30.3,64,2
22-10-2024 16:00,Site B,Logistics,75,1,17.2,69.4,5
22-10-2024 17:00,Site A,Safety,56,0,32.3,71.8,1
22-10-2024 19:00,Site A,Logistics,23,0,39.9,75.7,2
22-10-2024 21:00,Site C,Manufacturing,29,0,21.4,56.1,8
